   8.3535355e+02   8.5901308e+02   8.2021122e+02   7.8208740e+02   6.9626825e+02   7.8094553e+02   9.5609865e+02   7.7601245e+02   9.1282831e+02   9.4656664e+02   1.0243647e+03   7.6894754e+02   6.9181943e+02   7.2511287e+02   8.4286032e+02   8.7727600e+02   9.8433765e+02   6.8539876e+02   8.1312186e+02   8.3270694e+02   7.3326918e+02   7.7545911e+02   7.9205502e+02   7.0996921e+02   7.6746001e+02   9.0825033e+02   9.0304541e+02   8.7377596e+02   8.8717299e+02   7.4831788e+02
   7.7747370e+02   8.4454835e+02   8.2021122e+02   7.8208740e+02   6.7949125e+02   7.8094553e+02   9.5609865e+02   7.7601245e+02   9.0952554e+02   7.8706597e+02   9.8306419e+02   7.4911731e+02   6.9028515e+02   7.2511287e+02   8.4286032e+02   8.7727600e+02   9.7719107e+02   6.8539876e+02   7.9804269e+02   8.3270694e+02   7.3326918e+02   7.7545911e+02   7.8171321e+02   7.0749006e+02   7.6379775e+02   8.9590299e+02   9.0304541e+02   8.3058593e+02   8.7318669e+02   7.4831788e+02
   7.7747370e+02   8.4454835e+02   8.2021122e+02   7.8208740e+02   6.7949125e+02   7.8094553e+02   9.5609865e+02   7.7601245e+02   9.0952554e+02   7.8706597e+02   9.8306419e+02   7.4911731e+02   6.9028515e+02   7.2511287e+02   8.4286032e+02   8.7727600e+02   9.7719107e+02   6.8539876e+02   7.9804269e+02   8.3270694e+02   7.3326918e+02   7.7545911e+02   7.8171321e+02   7.0749006e+02   7.6379775e+02   8.9590299e+02   9.0304541e+02   8.3058593e+02   8.7318669e+02   7.4831788e+02
   7.7358533e+02   8.3827854e+02   7.0578774e+02   7.8208740e+02   6.2434355e+02   7.6926905e+02   8.6883069e+02   7.7601245e+02   8.7497498e+02   7.8706597e+02   9.7507359e+02   7.3982205e+02   6.9028515e+02   7.0775631e+02   8.4286032e+02   8.6477389e+02   8.9904044e+02   6.6523954e+02   7.6238542e+02   7.4879911e+02   7.3101561e+02   7.7545911e+02   7.5428480e+02   7.0434431e+02   7.6379775e+02   8.5515150e+02   8.8639279e+02   7.2040044e+02   8.4858975e+02   7.4831788e+02
   7.5786540e+02   8.3827854e+02   7.0578774e+02   7.8208740e+02   6.2434355e+02   7.6694017e+02   8.2868441e+02   6.7270276e+02   7.8734797e+02   7.8599217e+02   7.2277495e+02   7.3362888e+02   6.6865918e+02   7.0114274e+02   8.2229009e+02   8.1444584e+02   8.7570861e+02   6.6523954e+02   7.6238542e+02   7.4879911e+02   7.3101561e+02   7.4880302e+02   7.3296847e+02   7.0434431e+02   7.4615418e+02   8.2014627e+02   8.1414513e+02   7.2040044e+02   8.4655406e+02   6.6786678e+02
   7.2510131e+02   7.8662431e+02   7.0578774e+02   7.5221333e+02   6.0629387e+02   7.1455249e+02   7.2051776e+02   6.6235474e+02   7.3913588e+02   5.8406864e+02   5.7487144e+02   7.3362888e+02   6.6337543e+02   5.9129318e+02   8.0497574e+02   7.3492481e+02   8.0258660e+02   6.3052827e+02   6.4431717e+02   7.4232577e+02   7.2964549e+02   6.9966459e+02   7.1652312e+02   6.9672995e+02   7.4030227e+02   7.5502596e+02   7.3631639e+02   6.9913376e+02   8.1735579e+02   6.6786678e+02
   6.4983778e+02   6.7583661e+02   6.0631948e+02   5.0516519e+02   6.0629387e+02   4.9899546e+02   6.5526915e+02   5.4381818e+02   6.3222481e+02   4.0717820e+02   4.7978177e+02   5.0249787e+02   5.6737105e+02   5.4160007e+02   6.2749519e+02   6.6960145e+02   4.9991290e+02   6.3052827e+02   5.4573236e+02   7.1392320e+02   6.5064004e+02   6.9034272e+02   6.7881746e+02   6.6786267e+02   6.6504527e+02   6.4467807e+02   6.1702047e+02   6.2677788e+02   5.2243604e+02   6.5117766e+02
   5.7863410e+02   5.3834840e+02   5.8262404e+02   3.9823975e+02   4.9382375e+02   4.8129391e+02   4.3346316e+02   3.6521612e+02   5.6144600e+02   3.5894048e+02   4.6826916e+02   3.8169675e+02   5.2605122e+02   4.4370260e+02   5.5750698e+02   5.3345273e+02   4.9195414e+02   5.4526347e+02   4.2075853e+02   4.1551539e+02   4.5296242e+02   5.6191861e+02   6.3563652e+02   4.6591827e+02   5.3993168e+02   4.9625149e+02   5.6535802e+02   4.7239386e+02   5.0932419e+02   4.1155796e+02
   3.5677566e+02   3.7616587e+02   3.4184628e+02   3.2284810e+02   3.3554631e+02   2.5459348e+02   3.7183375e+02   2.6910461e+02   3.2591334e+02   3.3703360e+02   2.4743849e+02   3.7630419e+02   2.9841977e+02   3.4561468e+02   4.2506927e+02   2.8546033e+02   3.2950893e+02   2.7258406e+02   3.6392812e+02   2.6905746e+02   4.0097225e+02   3.4291752e+02   4.3561201e+02   4.0205499e+02   4.2731768e+02   4.1223797e+02   3.9700056e+02   3.5287601e+02   4.3022487e+02   3.5589941e+02
   2.7446012e+02   2.5814086e+02   2.6092248e+02   2.2348612e+02   2.5350616e+02   2.1944104e+02   2.7472567e+02   1.8892090e+02   2.7240335e+02   2.5024672e+02   2.3478215e+02   2.6608632e+02   2.4928444e+02   2.9039094e+02   2.9990874e+02   2.0546032e+02   2.7570540e+02   2.3872094e+02   2.7562690e+02   2.6278467e+02   3.0650017e+02   2.9346409e+02   2.3674747e+02   2.7207514e+02   2.9294419e+02   3.2883343e+02   3.1873559e+02   3.3271539e+02   3.1645827e+02   3.1488576e+02
   2.3304435e+02   2.0788262e+02   2.1307415e+02   2.0302264e+02   1.9354759e+02   2.0614458e+02   2.3718476e+02   1.8177150e+02   2.0451477e+02   2.2885016e+02   2.3063179e+02   2.1018734e+02   2.1504377e+02   2.3278437e+02   2.0794531e+02   1.5734754e+02   2.2002722e+02   2.0032523e+02   2.0146995e+02   2.0552557e+02   2.4114185e+02   2.1584583e+02   2.3113327e+02   2.1878785e+02   2.0781078e+02   2.3167627e+02   2.4782977e+02   2.2813613e+02   1.7761415e+02   1.9594404e+02
   1.9549783e+02   1.7996136e+02   1.4851020e+02   1.6485262e+02   1.7178797e+02   1.7352520e+02   1.9966769e+02   1.4742901e+02   1.6010373e+02   1.8217551e+02   1.7045604e+02   1.8859791e+02   1.6741679e+02   1.9791415e+02   1.9822493e+02   1.2024438e+02   1.9016536e+02   1.7262035e+02   1.5856930e+02   1.7378913e+02   1.6074626e+02   1.6623215e+02   1.5215100e+02   1.7971685e+02   1.8220482e+02   1.7730811e+02   1.9095739e+02   1.9571212e+02   1.6988476e+02   1.3200804e+02
   1.5058704e+02   1.4193652e+02   1.3472786e+02   1.4042403e+02   1.3293058e+02   1.4670268e+02   1.5265654e+02   1.3816391e+02   1.4246698e+02   1.6112842e+02   1.4819684e+02   1.5238944e+02   1.5447270e+02   1.6596397e+02   1.6684107e+02   1.1762304e+02   1.4416085e+02   1.5664904e+02   1.3780540e+02   1.4711726e+02   1.4939634e+02   1.2772274e+02   1.3679631e+02   1.3926359e+02   1.4723443e+02   1.3277896e+02   1.6642407e+02   1.6793109e+02   1.4485502e+02   1.3074177e+02
   1.4465531e+02   1.2907004e+02   1.2815891e+02   1.2131416e+02   1.2309420e+02   1.3490923e+02   1.3025475e+02   1.2814545e+02   1.2618685e+02   1.4571825e+02   1.3093134e+02   1.3488231e+02   1.2728329e+02   1.4032337e+02   1.4457005e+02   1.1104239e+02   1.2754581e+02   1.3326277e+02   1.3524237e+02   1.3034011e+02   1.3949699e+02   1.1573677e+02   1.2645131e+02   1.2728962e+02   1.2829970e+02   1.1980573e+02   1.5221991e+02   1.3755634e+02   1.2848325e+02   1.3014822e+02
