   4.9502008e+03   5.0692270e+03   4.7780128e+03   4.5907673e+03   5.2070664e+03   4.8545424e+03   5.0209408e+03   4.7654962e+03   5.1339984e+03   4.5901002e+03   4.9361762e+03   4.5792654e+03   5.0966680e+03   4.7926329e+03   4.9482495e+03   4.0088331e+03   4.6155722e+03   4.7094860e+03   5.1803976e+03   5.0948946e+03   4.8471063e+03   5.3933982e+03   4.7266687e+03   5.3842091e+03   4.1919543e+03   4.9644378e+03   5.1075913e+03   5.1686654e+03   4.8360709e+03   4.9239980e+03
   4.9502008e+03   5.0692270e+03   4.7780128e+03   4.5907673e+03   5.2070664e+03   4.8545424e+03   5.0209408e+03   4.7654962e+03   5.1339984e+03   4.5901002e+03   4.9361762e+03   4.5792654e+03   5.0966680e+03   4.7926329e+03   4.9482495e+03   4.0088331e+03   4.6155722e+03   4.7094860e+03   5.1803976e+03   5.0948946e+03   4.8471063e+03   5.3933982e+03   4.7266687e+03   5.3842091e+03   4.1919543e+03   4.9644378e+03   5.1075913e+03   5.1686654e+03   4.8360709e+03   4.9239980e+03
   4.9502008e+03   5.0692270e+03   4.7780128e+03   4.5907673e+03   5.2070664e+03   4.8545424e+03   5.0209408e+03   4.7654962e+03   5.1339984e+03   4.5901002e+03   4.9361762e+03   4.5792654e+03   5.0966680e+03   4.7926329e+03   4.9482495e+03   4.0088331e+03   4.6155722e+03   4.7094860e+03   5.1803976e+03   5.0948946e+03   4.8471063e+03   5.3933982e+03   4.7266687e+03   5.3842091e+03   4.1919543e+03   4.9644378e+03   5.1075913e+03   5.1686654e+03   4.8360709e+03   4.9239980e+03
   4.9502008e+03   5.0692270e+03   4.7780128e+03   4.5907673e+03   5.2070664e+03   4.8545424e+03   5.0209408e+03   4.7654962e+03   5.1339984e+03   4.5901002e+03   4.9361762e+03   4.5792654e+03   5.0966680e+03   4.7926329e+03   4.9482495e+03   4.0088331e+03   4.6155722e+03   4.7094860e+03   5.1803976e+03   5.0948946e+03   4.8471063e+03   5.3933982e+03   4.7266687e+03   5.3842091e+03   4.1919543e+03   4.9644378e+03   5.1075913e+03   5.1686654e+03   4.8360709e+03   4.9239980e+03
   4.9502008e+03   5.0692270e+03   4.7780128e+03   4.5907673e+03   5.2070664e+03   4.8545424e+03   5.0209408e+03   4.7654962e+03   5.1339984e+03   4.5901002e+03   4.9361762e+03   4.5792654e+03   5.0966680e+03   4.7926329e+03   4.9482495e+03   4.0088331e+03   4.6155722e+03   4.7094860e+03   5.1803976e+03   5.0948946e+03   4.8471063e+03   5.3933982e+03   4.7266687e+03   5.3842091e+03   4.1919543e+03   4.9644378e+03   5.1075913e+03   5.1686654e+03   4.8360709e+03   4.9239980e+03
   4.9502008e+03   5.0692270e+03   4.7780128e+03   4.5907673e+03   5.2070664e+03   4.8545424e+03   5.0209408e+03   4.7654962e+03   5.1339984e+03   4.5901002e+03   4.9361762e+03   4.5792654e+03   5.0966680e+03   4.7926329e+03   4.9482495e+03   4.0088331e+03   4.6155722e+03   4.7094860e+03   5.1803976e+03   5.0948946e+03   4.8471063e+03   5.3933982e+03   4.7266687e+03   5.3842091e+03   4.1919543e+03   4.9644378e+03   5.1075913e+03   5.1686654e+03   4.8360709e+03   4.9239980e+03
   4.9502008e+03   5.0692270e+03   4.7780128e+03   4.5907673e+03   5.2070664e+03   4.8545424e+03   5.0209408e+03   4.7654962e+03   5.1339984e+03   4.5901002e+03   4.9361762e+03   4.5792654e+03   5.0966680e+03   4.7926329e+03   4.9482495e+03   4.0088331e+03   4.6155722e+03   4.7094860e+03   5.1803976e+03   5.0948946e+03   4.8471063e+03   5.3933982e+03   4.7266687e+03   5.3842091e+03   4.1919543e+03   4.9644378e+03   5.1075913e+03   5.1686654e+03   4.8360709e+03   4.9239980e+03
   4.9502008e+03   5.0692270e+03   4.7780128e+03   4.5907673e+03   5.2070664e+03   4.8545424e+03   5.0209408e+03   4.7654962e+03   5.1339984e+03   4.5901002e+03   4.9361762e+03   4.5792654e+03   5.0966680e+03   4.7926329e+03   4.9482495e+03   4.0088331e+03   4.6155722e+03   4.7094860e+03   5.1803976e+03   5.0948946e+03   4.8471063e+03   5.3933982e+03   4.7266687e+03   5.3842091e+03   4.1919543e+03   4.9644378e+03   5.1075913e+03   5.1686654e+03   4.8360709e+03   4.9239980e+03
   4.9502008e+03   4.8522483e+03   4.7780128e+03   4.3266506e+03   5.1804601e+03   4.8545424e+03   4.8692887e+03   4.7343209e+03   5.0281084e+03   4.5901002e+03   4.7895909e+03   4.5792654e+03   5.0146261e+03   4.7926329e+03   4.7935435e+03   4.0088331e+03   4.6155722e+03   4.7094860e+03   5.0260884e+03   5.0948946e+03   4.5314387e+03   4.5709975e+03   4.7266687e+03   5.3842091e+03   4.1919543e+03   4.9644378e+03   4.8156732e+03   4.7555589e+03   4.8360709e+03   4.9239980e+03
   4.6349523e+03   4.8467372e+03   4.7780128e+03   4.2728946e+03   4.4992024e+03   4.7957444e+03   4.8692887e+03   4.6616819e+03   5.0281084e+03   4.5901002e+03   4.6473540e+03   4.5792654e+03   4.8684072e+03   4.7926329e+03   4.7482446e+03   4.0088331e+03   4.6155722e+03   4.7094860e+03   4.9657453e+03   5.0948946e+03   4.3491447e+03   4.5709975e+03   4.7266687e+03   5.1691884e+03   4.1919543e+03   4.9644378e+03   4.8122441e+03   4.7555589e+03   4.5602118e+03   4.1535937e+03
