   7.2501264e+02   6.0788244e+02   5.5099920e+02   7.1610841e+02   6.6042907e+02   7.7247431e+02   7.3337356e+02   7.2945402e+02   6.3494442e+02   7.3496528e+02   6.6318694e+02   5.6694096e+02   6.7082351e+02   7.1875416e+02   5.4935121e+02   6.3396709e+02   7.5691263e+02   5.5505778e+02   6.2060385e+02   5.9756509e+02   6.7394766e+02   6.5367030e+02   5.7299498e+02   6.8162167e+02   6.0039299e+02   6.5425340e+02   6.9409302e+02   5.6427027e+02   5.4827482e+02   7.1090140e+02
   7.2501264e+02   6.0530353e+02   5.4000799e+02   7.1610841e+02   6.6042907e+02   6.3647796e+02   5.9238069e+02   7.2945402e+02   6.2368643e+02   6.5457133e+02   6.5078533e+02   5.6694096e+02   6.7082351e+02   5.8117429e+02   5.4935121e+02   5.9716715e+02   6.5305606e+02   5.5505778e+02   5.7002237e+02   5.9756509e+02   6.5571363e+02   5.2953990e+02   5.3581475e+02   6.5776681e+02   5.2822233e+02   6.3484982e+02   6.0673809e+02   5.4495338e+02   5.0867962e+02   7.1090140e+02
   7.2501264e+02   6.0530353e+02   5.4000799e+02   7.1610841e+02   6.6042907e+02   6.3647796e+02   5.9238069e+02   7.2945402e+02   6.2368643e+02   6.5457133e+02   6.5078533e+02   5.6694096e+02   6.7082351e+02   5.8117429e+02   5.4935121e+02   5.9716715e+02   6.5305606e+02   5.5505778e+02   5.7002237e+02   5.9756509e+02   6.5571363e+02   5.2953990e+02   5.3581475e+02   6.5776681e+02   5.2822233e+02   6.3484982e+02   6.0673809e+02   5.4495338e+02   5.0867962e+02   7.1090140e+02
   5.8743456e+02   6.0530353e+02   4.9072236e+02   6.3127012e+02   6.5084739e+02   5.8869470e+02   5.9238069e+02   6.3485816e+02   5.3478355e+02   5.8779370e+02   6.4804234e+02   5.0701789e+02   6.1051960e+02   5.8117429e+02   5.1544899e+02   5.6315162e+02   6.0546859e+02   4.1414983e+02   5.6939878e+02   5.0387769e+02   6.0492365e+02   5.2953990e+02   5.3581475e+02   5.8330957e+02   5.2822233e+02   5.1266384e+02   5.1495231e+02   4.7878115e+02   4.7602263e+02   6.0155956e+02
   5.5793521e+02   4.7223000e+02   4.9072236e+02   5.9578315e+02   5.5703207e+02   5.6733633e+02   5.5995112e+02   6.3485816e+02   5.3478355e+02   4.8626264e+02   5.6940273e+02   4.4367041e+02   5.3972818e+02   4.5957802e+02   4.7891840e+02   5.0964218e+02   5.0762361e+02   3.8076474e+02   5.2499874e+02   3.9636446e+02   4.9813633e+02   4.3288503e+02   4.9907249e+02   5.1361226e+02   4.9742840e+02   5.0999157e+02   4.8161454e+02   4.5215117e+02   4.7602263e+02   5.0382963e+02
   4.1536884e+02   4.5410714e+02   4.2901834e+02   4.4471321e+02   4.3749881e+02   3.5085864e+02   4.0913581e+02   3.6420426e+02   4.9340624e+02   3.5200727e+02   4.5384874e+02   4.3869928e+02   4.4235370e+02   3.7800539e+02   4.1087327e+02   4.3484034e+02   4.1128289e+02   3.4262717e+02   4.0102130e+02   3.8796365e+02   3.9061533e+02   3.8768351e+02   3.4777897e+02   3.9209443e+02   4.1157005e+02   4.2509334e+02   3.3934850e+02   3.9325843e+02   4.5375192e+02   4.2507687e+02
   2.8425604e+02   3.2609468e+02   3.4738366e+02   3.1749193e+02   2.5680409e+02   2.4610931e+02   3.0281647e+02   2.8247107e+02   2.8161093e+02   2.9019117e+02   3.1594536e+02   2.5027694e+02   3.1602773e+02   2.6025366e+02   2.8914983e+02   2.6579629e+02   2.5310114e+02   2.4109359e+02   2.7617936e+02   2.5101860e+02   3.3054767e+02   3.1607743e+02   2.4286005e+02   2.7845637e+02   2.5347808e+02   3.3134568e+02   2.6370909e+02   3.1568067e+02   3.1025462e+02   2.7507179e+02
   2.2082120e+02   1.6184215e+02   1.8404062e+02   1.9922662e+02   1.8973154e+02   2.0726407e+02   1.9939955e+02   1.9089701e+02   1.7351857e+02   1.6901276e+02   2.0799956e+02   2.0294954e+02   2.0654176e+02   1.7261891e+02   1.8799506e+02   1.8998705e+02   1.9001205e+02   1.6843380e+02   2.0479419e+02   1.9469170e+02   1.7766093e+02   1.7548149e+02   1.2135382e+02   1.8801594e+02   2.0045658e+02   1.9152918e+02   1.6974837e+02   1.7721006e+02   1.7343732e+02   1.8864807e+02
   1.1921190e+02   1.0628637e+02   1.3172839e+02   1.2544041e+02   1.2669163e+02   1.4374832e+02   1.0898751e+02   8.5630945e+01   1.2284092e+02   1.2226156e+02   1.1891260e+02   1.0997974e+02   1.1790743e+02   1.3238326e+02   1.2973549e+02   1.4117349e+02   1.2394414e+02   1.2390139e+02   1.1902765e+02   1.0788741e+02   1.4513200e+02   1.2732617e+02   1.0437270e+02   1.3449769e+02   1.3278294e+02   1.0856804e+02   1.3512085e+02   1.2113869e+02   1.0267503e+02   1.3749067e+02
   8.7149499e+01   8.2040025e+01   8.8321340e+01   8.9899908e+01   8.0348029e+01   6.8753332e+01   8.8145065e+01   7.8345885e+01   9.0442365e+01   7.7248352e+01   8.5599146e+01   8.5392092e+01   8.2359608e+01   9.0397893e+01   7.8747463e+01   9.4903362e+01   7.9920224e+01   7.4348384e+01   8.3504528e+01   8.5622352e+01   7.8369606e+01   7.8327017e+01   6.3550503e+01   6.8736586e+01   7.6599818e+01   8.8072394e+01   8.6188239e+01   7.0862192e+01   7.9633728e+01   7.6759354e+01
   5.1886985e+01   5.2827725e+01   5.3373003e+01   5.1496581e+01   6.0452100e+01   4.9503804e+01   5.3842714e+01   4.6873083e+01   5.8081133e+01   4.8980131e+01   5.2317997e+01   5.1869838e+01   5.5769212e+01   4.6292609e+01   5.5373848e+01   5.9427687e+01   5.3913908e+01   4.7437030e+01   5.6093341e+01   5.8277607e+01   5.3534257e+01   4.9219338e+01   5.3936451e+01   4.9382714e+01   5.5488523e+01   5.4560482e+01   5.3738783e+01   5.6375418e+01   4.6524633e+01   4.4179355e+01
   3.8656640e+01   3.1140406e+01   3.0652454e+01   3.3200013e+01   3.6722789e+01   3.4472048e+01   3.6948937e+01   3.2201833e+01   3.6583619e+01   3.1046424e+01   3.1825962e+01   3.3960615e+01   3.6873766e+01   3.6657349e+01   3.3194540e+01   3.4125469e+01   3.6743312e+01   3.3051476e+01   3.1540060e+01   3.8188749e+01   3.3730587e+01   3.8308241e+01   3.5331244e+01   3.7615938e+01   3.5816102e+01   3.4096077e+01   3.8010927e+01   3.5943808e+01   3.4004267e+01   3.4123520e+01
   2.8114342e+01   2.7886388e+01   2.6303361e+01   2.6327147e+01   2.5418434e+01   2.6414083e+01   2.5200177e+01   2.7124264e+01   2.6966625e+01   2.7635028e+01   2.5501349e+01   2.7508772e+01   2.5137004e+01   2.6493299e+01   2.5721555e+01   2.7918491e+01   2.5670847e+01   2.8485298e+01   2.6323407e+01   2.7860055e+01   2.7012265e+01   2.6576961e+01   2.5508894e+01   2.6597775e+01   2.7942880e+01   3.0082594e+01   2.7618125e+01   2.6831621e+01   2.6092535e+01   2.7819591e+01
   2.4092559e+01   2.2095023e+01   2.2379820e+01   2.3664257e+01   1.9385719e+01   2.2559818e+01   2.2302462e+01   2.3734955e+01   2.2151820e+01   2.2512801e+01   2.4018755e+01   2.2602044e+01   2.2776681e+01   2.2205741e+01   2.1512927e+01   2.0556609e+01   2.0800958e+01   2.1692410e+01   2.2955480e+01   2.0429834e+01   1.9648185e+01   2.1414998e+01   2.2919347e+01   2.3997299e+01   2.2640542e+01   2.4186289e+01   2.3067647e+01   2.1788273e+01   2.2116271e+01   2.2891101e+01
   1.8450693e+01   1.9712194e+01   1.9770860e+01   2.0181942e+01   1.8327189e+01   1.9500446e+01   1.9330000e+01   1.9472597e+01   1.9824819e+01   2.0029043e+01   1.8024418e+01   1.8631463e+01   1.8834216e+01   1.9072486e+01   1.7995204e+01   1.8112051e+01   1.9917198e+01   1.9926125e+01   1.8938839e+01   1.8724620e+01   1.8529640e+01   1.8839141e+01   1.9116120e+01   1.7462112e+01   1.7869356e+01   2.0440576e+01   1.9776203e+01   1.8764688e+01   1.8421776e+01   1.9566357e+01
   1.6440210e+01   1.5820171e+01   1.6633593e+01   1.6160241e+01   1.6021454e+01   1.6106969e+01   1.7173966e+01   1.5740850e+01   1.6021454e+01   1.6057844e+01   1.5942132e+01   1.5740850e+01   1.5978523e+01   1.5740850e+01   1.5783819e+01   1.6158975e+01   1.6015004e+01   1.5740850e+01   1.6288380e+01   1.6021454e+01   1.6010315e+01   1.6231718e+01   1.6456075e+01   1.5566977e+01   1.6868188e+01   1.6228022e+01   1.5957692e+01   1.6893494e+01   1.5820171e+01   1.6785391e+01
